name,Zagreb1,Zagreb2,mZagreb1,mZagreb2
CHEMBL4288256,220.0,254.0,12.98611111111111,8.652777777777779
CHEMBL4288383,230.0,274.0,11.73611111111111,9.013888888888888
CHEMBL4288457,140.0,161.0,6.527777777777779,5.972222222222223
CHEMBL4288652,198.0,233.0,10.67361111111111,8.041666666666668
CHEMBL4288970,164.0,187.0,9.0,7.055555555555557
CHEMBL4289220,180.0,228.0,8.125,6.2222222222222205
CHEMBL4289268,174.0,203.0,10.5625,7.13888888888889
CHEMBL4289930,198.0,233.0,10.67361111111111,8.041666666666668
CHEMBL4289969,180.0,213.0,9.0625,7.055555555555557
CHEMBL4290805,182.0,214.0,8.70138888888889,7.430555555555556
CHEMBL4291002,182.0,207.0,10.61111111111111,8.055555555555559
CHEMBL4291582,108.0,123.0,5.916666666666667,4.611111111111112
CHEMBL4291856,210.0,248.0,11.875,8.472222222222221
CHEMBL4292267,202.0,236.0,10.92361111111111,8.27777777777778
CHEMBL4293278,214.0,251.0,12.645833333333334,8.583333333333332
CHEMBL4293550,200.0,232.0,10.833333333333332,8.27777777777778
CHEMBL4293668,170.0,214.0,9.375,6.0555555555555545
CHEMBL4294403,170.0,222.0,7.465277777777779,5.479166666666665
CHEMBL4294598,184.0,213.0,8.86111111111111,7.66666666666667
CHEMBL431843,128.0,155.0,6.680555555555555,4.5
CHEMBL432751,154.0,194.0,7.402777777777779,5.416666666666665
CHEMBL439582,234.0,293.0,14.381944444444446,8.25
CHEMBL440165,138.0,173.0,7.791666666666668,5.138888888888888
CHEMBL442373,126.0,153.0,6.1388888888888875,5.083333333333334
CHEMBL442568,112.0,131.0,6.166666666666666,5.083333333333333
CHEMBL443865,102.0,119.0,5.055555555555555,4.583333333333334
CHEMBL444068,160.0,202.0,10.555555555555557,5.5
CHEMBL445171,104.0,121.0,5.666666666666667,4.416666666666667
CHEMBL446083,96.0,114.0,5.166666666666666,3.944444444444444
CHEMBL449343,106.0,123.0,5.305555555555555,4.833333333333335
CHEMBL4521939,180.0,229.0,8.125,6.3055555555555545
CHEMBL4528465,182.0,229.0,8.284722222222221,6.597222222222222
CHEMBL4541575,212.0,265.0,8.73611111111111,7.5555555555555545
CHEMBL454217,118.0,143.0,5.638888888888889,4.472222222222221
CHEMBL4552506,168.0,212.0,6.923611111111111,5.819444444444442
CHEMBL4591875,200.0,254.0,7.986111111111111,6.833333333333332
CHEMBL488,88.0,105.0,6.506944444444445,3.8333333333333335
CHEMBL496257,112.0,131.0,6.166666666666667,5.083333333333334
CHEMBL496258,126.0,148.0,7.527777777777779,5.861111111111112
CHEMBL496262,138.0,167.0,7.340277777777778,5.375
CHEMBL496263,142.0,172.0,7.590277777777778,5.708333333333334
CHEMBL496286,130.0,155.0,,5.222222222222222
CHEMBL496287,120.0,143.0,,4.777777777777778
CHEMBL496288,120.0,143.0,,4.777777777777778
CHEMBL496289,124.0,147.0,,5.027777777777779
CHEMBL496456,130.0,155.0,,5.222222222222222
CHEMBL496468,108.0,126.0,5.916666666666666,4.6944444444444455
CHEMBL496469,130.0,155.0,,5.222222222222222
CHEMBL497309,124.0,148.0,,5.111111111111112
CHEMBL497480,124.0,147.0,,5.027777777777779
CHEMBL497481,130.0,155.0,,5.222222222222222
CHEMBL497499,98.0,114.0,4.805555555555555,4.25
CHEMBL497500,102.0,119.0,5.055555555555555,4.583333333333334
CHEMBL497851,112.0,129.0,6.166666666666666,4.916666666666667
CHEMBL498471,128.0,155.0,6.229166666666666,4.930555555555555
CHEMBL498472,128.0,155.0,6.229166666666666,4.930555555555555
CHEMBL498522,116.0,135.0,6.868055555555555,4.750000000000001
CHEMBL498523,110.0,127.0,5.555555555555555,5.083333333333335
CHEMBL498534,160.0,189.0,6.388888888888889,6.63888888888889
CHEMBL498641,112.0,131.0,6.166666666666666,5.083333333333333
CHEMBL498642,108.0,126.0,5.916666666666666,4.750000000000001
CHEMBL498643,132.0,160.0,6.479166666666667,5.26388888888889
CHEMBL498652,132.0,159.0,6.479166666666667,5.180555555555555
CHEMBL498662,120.0,143.0,,4.777777777777778
CHEMBL499882,112.0,136.0,4.777777777777778,4.305555555555555
CHEMBL500139,112.0,130.0,6.166666666666667,5.000000000000002
CHEMBL500140,108.0,126.0,5.916666666666666,4.750000000000001
CHEMBL500425,136.0,160.0,6.277777777777779,5.861111111111112
CHEMBL500679,144.0,164.0,9.590277777777779,6.125000000000001
CHEMBL500680,108.0,126.0,5.916666666666666,4.750000000000001
CHEMBL501198,112.0,136.0,4.777777777777778,4.305555555555555
CHEMBL501446,120.0,144.0,7.118055555555555,5.277777777777779
CHEMBL501460,118.0,143.0,5.638888888888889,4.472222222222221
CHEMBL502542,106.0,127.0,3.916666666666667,4.083333333333333
CHEMBL502802,112.0,132.0,6.618055555555555,4.527777777777779
CHEMBL503503,118.0,138.0,7.027777777777778,5.1944444444444455
CHEMBL504098,116.0,133.0,6.868055555555555,4.694444444444445
CHEMBL505550,118.0,143.0,5.638888888888889,4.472222222222221
CHEMBL522228,130.0,155.0,,5.222222222222222
CHEMBL522414,116.0,139.0,5.027777777777778,4.527777777777778
CHEMBL522730,120.0,143.0,,4.777777777777778
CHEMBL524681,112.0,130.0,6.166666666666666,5.000000000000001
CHEMBL524989,130.0,149.0,8.229166666666668,5.458333333333334
CHEMBL526081,130.0,155.0,,5.222222222222222
CHEMBL526104,126.0,148.0,5.166666666666667,5.3611111111111125
CHEMBL526293,130.0,151.0,5.416666666666667,5.583333333333334
CHEMBL526722,122.0,141.0,7.277777777777779,5.416666666666667
CHEMBL527112,108.0,126.0,5.916666666666666,4.750000000000001
CHEMBL539168,138.0,168.0,7.340277777777779,5.458333333333334
CHEMBL540997,112.0,131.0,6.166666666666666,5.083333333333333
CHEMBL541717,184.0,231.0,8.375,6.444444444444444
CHEMBL541941,114.0,134.0,6.777777777777778,4.9444444444444455
CHEMBL551253,114.0,134.0,6.777777777777778,4.9444444444444455
CHEMBL551254,112.0,131.0,6.166666666666666,5.083333333333333
CHEMBL556280,114.0,134.0,6.777777777777778,4.944444444444445
CHEMBL556833,108.0,126.0,5.916666666666666,4.750000000000001
CHEMBL557232,120.0,142.0,7.638888888888889,5.13888888888889
CHEMBL557233,114.0,134.0,6.777777777777778,4.9444444444444455
CHEMBL565098,114.0,133.0,6.777777777777778,4.916666666666667
CHEMBL571003,120.0,142.0,7.638888888888888,5.138888888888889
CHEMBL74606,154.0,194.0,7.402777777777779,5.416666666666665
CHEMBL74661,150.0,190.0,7.152777777777779,5.166666666666665
CHEMBL75,194.0,229.0,10.42361111111111,7.791666666666667
CHEMBL75474,176.0,224.0,7.875,5.9722222222222205
CHEMBL76877,154.0,195.0,10.215277777777779,5.312499999999999
CHEMBL77062,154.0,194.0,7.402777777777779,5.416666666666665
CHEMBL77288,138.0,173.0,7.791666666666668,5.138888888888888
CHEMBL77751,144.0,179.0,8.652777777777779,5.2222222222222205
CHEMBL77789,176.0,224.0,7.875,5.9722222222222205
CHEMBL78003,150.0,190.0,7.152777777777779,5.166666666666665
CHEMBL78063,140.0,178.0,8.402777777777779,5.166666666666665
CHEMBL78108,150.0,190.0,7.152777777777779,5.166666666666665
CHEMBL78215,150.0,190.0,7.152777777777779,5.166666666666665
CHEMBL78222,176.0,224.0,7.875,5.9722222222222205
CHEMBL78322,122.0,148.0,5.888888888888888,4.749999999999998
CHEMBL79319,158.0,197.0,7.652777777777779,5.6388888888888875
CHEMBL79829,154.0,194.0,7.402777777777779,5.416666666666665
CHEMBL80216,196.0,241.0,9.645833333333332,7.124999999999999
CHEMBL80388,150.0,190.0,7.152777777777779,5.166666666666665
CHEMBL82926,154.0,194.0,7.402777777777779,5.416666666666665
CHEMBL84230,154.0,194.0,7.402777777777779,5.416666666666665
CHEMBL9298,90.0,107.0,4.305555555555555,3.8333333333333326
CHEMBL934,86.0,100.0,5.895833333333334,3.7777777777777777
